15masstree_25rps_1baseline_8channels_latency.out,15masstree_25rps_1blender_8channels_latency.out,15masstree_25rps_1bwaves_8channels_latency.out,15masstree_25rps_1cactuBSSN_8channels_latency.out,15masstree_25rps_1cam4_8channels_latency.out,15masstree_25rps_1deepsjeng_8channels_latency.out,15masstree_25rps_1exchange2_8channels_latency.out,15masstree_25rps_1fotonik3d_8channels_latency.out,15masstree_25rps_1gcc_8channels_latency.out,15masstree_25rps_1imagick_8channels_latency.out,15masstree_25rps_1lbm_8channels_latency.out,15masstree_25rps_1leela_8channels_latency.out,15masstree_25rps_1mcf_8channels_latency.out,15masstree_25rps_1nab_8channels_latency.out,15masstree_25rps_1namd_8channels_latency.out,15masstree_25rps_1omnetpp_8channels_latency.out,15masstree_25rps_1parest_8channels_latency.out,15masstree_25rps_1perlbench_8channels_latency.out,15masstree_25rps_1povray_8channels_latency.out,15masstree_25rps_1roms_8channels_latency.out,15masstree_25rps_1wrf_8channels_latency.out,15masstree_25rps_1x264_8channels_latency.out,15masstree_25rps_1xalancbmk_8channels_latency.out,15masstree_25rps_1xz_8channels_latency.out
15577693,13744837,15540414,17708607,15400131,17434913,15594387,15454046,0,13741714,17522224,14905178,13550440,15712191,14395477,15430375,15570616,0,15416916,15521858,15433417,14484381,15713177,17196939
15568464,14010854,15781683,17737002,15514369,17367363,15653685,15476947,0,13755040,17479340,14966357,13671649,15723582,14429863,15467717,15655976,0,15532087,15595630,15433512,14955697,15877476,17221061
15593501,14031781,15756913,17749621,15590292,17544875,15656073,15678795,0,13851564,17552275,14975737,13670812,15742089,14471474,15577223,15667347,0,15691160,15724359,15442545,15136450,15877438,17305874
15702556,14060831,16170857,17819086,16050948,17493299,15743421,15952600,0,13930726,17647905,14995527,13842096,15834698,14548497,15620307,15724586,0,15850344,15912925,15574891,15177255,15968927,17334248
15897073,14084690,16195613,17864099,16860496,17311931,15812002,15938804,0,14376628,17597895,15146574,13938086,16019890,14737552,15718306,15847400,0,15953241,15928381,15740058,15455352,15978468,18210162
15961768,14249100,16248588,17878149,17026903,17478474,15939548,15965769,0,14376845,17571152,15439652,13884044,16333893,14880664,15789085,15952382,0,16061580,15988833,15865016,15460913,15994031,18409950
33014020,24250178,33421915,42510135,32911341,41831951,33379180,33653470,0,27373205,42339622,31206696,25645144,33836739,27106078,32638426,33314409,0,33660593,34301984,32618576,27895178,34021823,32862508
33326941,25266712,33916597,42774853,33283592,41776757,33691390,33993713,0,27693036,42269765,31956345,25893990,34113271,27576086,33746407,33660862,0,34078052,34451387,33415520,28511708,34031319,33395571
33305453,25435237,34373357,42826429,34109098,41900001,33875411,34087195,0,28454227,42422960,32139425,26437255,34171815,28565126,34331659,33765946,0,34048843,34563702,33398884,28900359,34092825,33880911
33786684,25797488,34838165,42846109,34136294,41999779,33952135,34174437,0,28667681,42500830,32707228,26468108,34166572,28805776,34361113,34041443,0,34325365,34580383,33560074,28989668,34349386,34471681
34077126,26666867,34848707,42876654,34190973,41839902,34097997,34141724,0,29291543,42480006,33046200,26475767,34798784,29689746,34377180,34125542,0,34464867,34678077,33868107,30383870,34716381,34535568
34413780,26895721,34911986,42878397,34245295,42068571,34114230,34426298,0,29511617,42381089,33059802,27359748,34820415,29787900,34399290,34436858,0,34766491,34715474,34115456,31143425,34997393,34798170
34675796,28031164,34934898,42907017,34371325,42057040,34278771,34599850,0,29784749,42419397,33132624,27679387,34835922,30944467,34447354,35183344,0,34824694,34805965,34326631,31329763,34997331,35009901
34737321,28268749,35016045,42903375,34552340,42144075,35133360,34666664,0,29849169,42351319,33512094,27561902,35182246,30980010,34534406,35204162,0,34899642,35048160,34572956,31665262,35026323,35307947
34998518,28859127,35172202,42924265,34889113,42111598,35177433,34818634,0,29942363,42396023,33555573,28857346,35316912,31249431,34867178,35267729,0,34948691,35156767,34641784,31904776,35462228,35344138
35291600,29085006,35230272,42960907,34997287,42256455,35408214,34970182,0,29988161,42438915,33696262,29420317,35545244,31545893,34915489,35318841,0,35026585,35222973,34893349,33100794,35674507,35478928
35285452,29154178,36142551,42967792,35250975,41947567,35440435,34947228,0,30205020,42518866,33705922,29610460,35554906,31603550,34962844,35459181,0,35303129,35400930,34851438,34376861,35670211,35594282
35321469,29274628,36208701,43056644,35378927,42264900,35470310,35045191,0,30703557,42513288,33788877,29671914,35552722,31751148,34986978,35535010,0,35590129,35707954,35072501,34416031,35922931,36136438
35385374,30006409,36298337,43096360,35402825,42235728,35847697,36148860,0,30940758,42556607,33987297,29935172,35984189,32001505,35099372,35614164,0,35734500,35869645,35185619,35146804,35935242,36137985
35556673,30200828,36476522,43214081,35787532,42347289,35911272,36165168,0,31478188,42616615,34412082,30273279,36053770,32315447,35388214,35719238,0,36142145,35983161,35337420,35677898,36007233,37556488
35576493,30242293,36593508,43181649,36898262,42227097,36595256,36167239,0,32688348,42718500,35110792,30664164,36375240,33201225,35861642,35750351,0,36714510,36199604,35522413,35763799,36202714,38152674
56107460,40799742,56600355,71449489,56124975,70477629,56572431,56660541,0,46292584,71279334,53241128,42881627,56157280,45873178,54993066,55618012,0,56930874,57252279,54322378,47416478,56808116,54095819
56711472,42440710,56845461,72110815,56839416,70564392,56666850,56716503,0,46287752,71361153,53587385,43202826,57466570,46739635,56550265,56666482,0,57039959,57571971,56351647,47879192,57653944,54823596
57065078,42722585,57702644,72081652,57227933,70664936,57336883,57069972,0,47575171,71408467,54680381,44384638,57547633,48368030,56986337,57066996,0,57896808,58065548,56839223,48619363,57655205,55694693
57542230,43913746,58426379,72138081,57705066,70536602,57526886,57344111,0,47960848,71402461,55752733,44479632,57877146,48539003,57367872,57268669,0,58014557,58247760,56987037,48968707,57798476,56217363
58092799,44951478,58485613,72273836,57776364,70553384,57564292,57514236,0,48887276,71433630,55902377,45049684,57897694,49333616,57697210,57331873,0,58180055,58390983,57081931,51918249,58155005,56422859
58269280,45039233,58548151,72280433,58104113,70883576,57821915,57571292,0,49570377,71519923,56199587,45403148,57963413,50040058,57819569,57514292,0,58392329,58659868,57315589,52001059,58176830,56496113
58322290,47002331,58612463,72293807,58216142,70928592,58187463,57913622,0,50147413,71376809,56206000,45475354,58604976,51821556,58291246,58592563,0,58443037,58747565,57955274,52205993,58259674,57035543
58425337,47515430,58657530,72313066,58387875,70922581,58259000,58352116,0,50273729,71596875,56517565,46799453,58808195,51933449,58274483,58793544,0,58764460,58838367,58169199,52632317,58667378,57264969
58445091,48136245,58782145,72334450,58486537,71079582,58594879,58645912,0,50649684,71538488,56520221,48542529,59099523,52344970,58317058,58772503,0,59186591,58958801,58281772,54195467,58927849,57688918
58684162,48270204,59456028,72381635,58938069,70999490,58919703,58734371,0,51002540,71490777,56851654,49647632,59236537,52637246,58774074,58882024,0,59674373,58958084,58300680,56017103,59176413,57860666
58761148,48742876,59631636,72360334,58962744,71148862,59181097,58798452,0,51119492,71641931,56867887,49606749,59358146,52649093,58805897,59148189,0,59743139,59052405,58624987,57782599,59711778,58048464
58914248,48916165,59987774,72499978,58978979,71060164,59208172,58962005,0,51628308,71623706,57140600,50389803,59587007,52980642,59095283,59174971,0,59759694,59369608,58785297,57914174,60011261,58891168
59299748,49847960,60650364,72547071,59178334,71226207,59942253,59823955,0,52314576,71750584,57171041,50294387,59734506,53217436,59220602,59334185,0,60263814,60085200,59097137,59307745,60270495,58962792
59513935,50097933,60711423,72726787,59777148,71222128,60812870,60007246,0,52506146,71731995,57625963,50483966,59985165,53919296,59556640,59376869,0,60381397,60100419,59471458,60088720,60404643,60998531
59734580,50342902,60961633,72663011,61403598,71143412,61276247,60119247,0,55050573,71968664,58585433,51759609,60117365,55708118,60023865,59503880,0,61123131,60196668,59452037,60139881,60654954,61972494
71694090,50199901,72186926,92834111,72008923,91873258,71814795,71581163,0,57609894,92867280,67574469,52792832,71213459,57189813,70079230,71345904,0,73227699,73286492,68548837,59191778,72596508,67813829
72565282,52321061,72169894,93986223,72936032,91819381,72280632,72085982,0,57835134,93042213,68133806,52951004,73580405,58217569,72137719,72818758,0,73182809,73543006,71506612,59591434,73623979,68532032
72665222,52992592,73555410,94025463,73210860,92055810,72797384,73019437,0,59356267,93068750,70000997,55039505,73879525,60760571,72217353,72958283,0,74050314,74120051,72776307,61403332,73867611,70071176
73983642,54023738,74457895,94111117,73618911,91880057,73237418,73173610,0,59423133,93087601,70524843,55301289,73927361,60982674,72408364,73255948,0,74382266,74232427,72915955,61626756,73853232,70549316
74081980,55194816,74506085,94256650,73984930,91972157,73525126,73229685,0,60595584,93020450,70951089,56291773,74082688,61794931,72674295,73305477,0,74580808,74741306,73240192,65100301,73878871,70800384
74134408,55862734,74568255,94254708,74352791,92326091,74006480,73386753,0,61561017,93194775,71458937,56465567,74537007,62580608,74165197,73558007,0,74800338,74904792,73377891,65601865,74187739,71214813
74425799,58079621,74620202,94282289,74442796,92386987,74396640,73851083,0,62825367,93100257,71634618,56900219,74605086,65021142,74493244,73794617,0,75031934,75178697,73932428,65600857,74444306,71674915
74538066,59015336,74849104,94288604,74486065,92411030,74721122,74452559,0,63444732,93106505,71901299,58830596,75295020,65093466,74701135,74678448,0,75147819,75156814,74414521,66725987,74642815,72187274
74625376,59439417,75228708,94314556,74710538,92486918,74767965,74819001,0,63772713,93298409,71932314,61411345,75319955,65866419,74786045,74625311,0,76211531,75220144,74524618,68877689,75527192,72812061
74822035,59902778,75454391,94326206,74719981,92507207,75330472,75109268,0,64651387,93252426,72148180,61457069,75457782,66193357,74895837,74832572,0,76479747,75375661,74674311,71604756,75785250,72853382
75000718,60609434,75740664,94439660,75322267,92622627,75336153,75543683,0,65052330,93419041,72424330,62509381,75492897,66312588,75097250,75090111,0,76575504,75485814,74695173,73648665,76338352,72888259
75198526,60901241,76435151,94566713,75475905,92718943,75871207,75816029,0,65499789,93403496,73047634,63287493,75576809,67104830,75237079,75205774,0,76948617,76338638,75198765,74318738,76932364,74329277
75616410,62284835,77249782,94625287,76124265,92719868,76624843,75935075,0,65997659,93478978,73576868,63407616,76096853,67334768,75304817,75463634,0,77139991,76443502,75421949,76126333,77034117,74599935
76021893,62588048,77375346,94804671,76337066,92803532,78138782,76495142,0,66242492,93457164,73638823,63666491,76313241,68152534,76654502,75704126,0,77481181,76556681,75514632,76925855,77601245,77364447
76263303,63157938,78046941,94773955,77402953,92657230,78208944,76887582,0,69659691,93830448,73702841,64966799,77027735,70269268,77054735,75748578,0,77674869,76541881,76970874,77473863,77772408,78403247
78987879,50961430,79028275,106076125,79265511,104618159,78736262,78162475,0,60466034,105953100,74178486,53931478,78881572,60248501,76044831,78713683,0,80193794,81063441,74999366,62600482,80555710,72875369
79561625,53714868,79621670,107449954,80255659,104770974,79447533,79632466,0,60778150,106228493,74679013,54856944,81035937,61026816,78951181,79605209,0,80902910,81100285,78182635,63375139,81319157,73834516
79928837,54383051,81170657,107484146,80904495,104748906,80761862,80159226,0,62565559,106240292,76618726,57004662,81199630,64435189,79602166,80091938,0,81666583,81561566,79823609,64860553,81387993,75869193
80529675,55177711,82102912,107671250,81238390,105003822,80854310,80656628,0,62982107,106233578,76710108,57430702,81881897,64667175,79610846,80729488,0,81814519,82199995,80446761,66027390,81482830,76465925
81587453,57193490,82301891,107830825,81447843,104898744,80990796,80764941,0,63980051,106336195,77348382,58918970,82008345,66171014,79780913,81391024,0,82531824,82528337,80874078,70025102,81541208,77076605
81610828,58881446,82330103,107840502,82064949,105328043,81640269,81453222,0,65393766,106414880,78017691,59481117,82242748,66559271,81178418,81591281,0,82828375,82895531,81059423,70748785,81852800,77375973
82158295,60897815,82453799,107842145,82095054,105347818,82798881,81380876,0,67548460,106323565,78648753,60787285,82506554,70086931,81784802,81830701,0,83406180,82857653,81214510,71466545,82447371,78353273
82194697,61931416,82666003,107857135,82213453,105533165,82924829,82300480,0,68094149,106333723,78675733,62535751,82805210,70085146,82331450,81980837,0,83518986,82988877,81663397,72457205,82487630,78962676
82441123,62473314,82786608,107891144,82286593,105556170,82913482,82807365,0,68845820,106494342,78781684,64968410,83044615,70702333,82355243,82141641,0,84195726,83203630,81762288,75480695,83818143,79499014
82753082,62783687,83361194,107904303,83114059,105573523,83029896,82864770,0,69128945,106512932,79109881,66237345,83213364,70803191,82578463,82543068,0,84488018,83387895,82114660,78855046,84143873,79662227
82755334,63914169,84193736,108061811,83507224,105676359,83438993,83530131,0,70946078,106691122,79055048,67034240,83286546,71231454,82600185,82675135,0,85191835,83639646,82689936,81053685,84626367,79775513
82833398,64587467,84762575,108149037,83502819,105782150,83797240,83778478,0,71216448,106662810,79564129,67782060,83337379,72783044,83029014,83073398,0,85314829,83757152,83081782,82640853,84875160,80965632
83395994,66659092,84966636,108224569,83535119,105836593,85037568,84060372,0,71266112,106746627,80409024,67954870,83724656,73260979,83392129,83550125,0,85371923,84148863,83149780,84251415,85933689,81421561
83727322,66976015,85383376,108491016,84347721,105903008,86522521,84358341,0,71846032,106824471,80824916,68165037,84206996,74248238,84758395,83809723,0,85495643,84681189,83615577,84834625,86136223,84949593
84196844,67506080,86729101,108433074,84730860,105746252,86857691,85276393,0,75229482,107266459,81894617,69762801,85165914,76346370,85724517,84106263,0,86090716,84805449,86295854,86016684,87017724,86408252
57742566,23161971,58145038,91113339,58207411,89264737,57889277,57269633,0,34413962,90891955,51714017,26805397,58464089,35219044,54204547,57561964,0,58413903,59779665,53629335,38516720,60813923,49694840
59145348,26562769,59521366,92672184,59427299,89465874,59233623,59848981,0,35378293,91205114,53344152,27895068,60362971,36159245,57045453,58362126,0,59987330,60438423,57389739,39158882,60841202,51715986
59355109,28118063,61032003,92850188,59799053,89704681,60462876,59912941,0,37600616,91247587,54516386,30447772,60473867,39941662,59045279,59305331,0,60866575,61029214,58874669,40203487,61128450,53307598
59589333,28359637,61656278,92993972,59845809,89501566,60612619,59975629,0,38436221,91217705,55508375,31246127,61618383,40085822,59432990,60405716,0,61760670,61191787,59557396,41924347,61239833,54438289
60632203,31736450,61879447,93161684,60774348,89664084,60894669,60283245,0,39288425,91330365,55818269,33686889,61819624,41847604,60017007,61017182,0,62299434,62151500,60655673,46730162,61421029,54903220
61489077,33995322,62318116,93169898,61740819,90153342,60997194,60398603,0,41597557,91349083,55944966,34003568,62019364,42373142,60184809,61347455,0,62691626,62388836,60862357,47710524,61568357,55610518
61478266,35739187,62357647,93228057,62078873,90180643,62643678,61020171,0,44429002,91480260,55997420,36021948,62326798,46866830,60815119,61445482,0,62890925,62835177,60930926,48838597,61747805,56908135
61607688,37110334,62496063,93225040,62135694,90443609,62799595,61687475,0,44942967,91401549,55928246,38474608,62475191,47033468,61960129,61725761,0,64278649,62901008,61273179,49786683,62536320,57423571
61880476,37554915,62763446,93248179,62383991,90460823,63354757,62334081,0,45938095,91562827,57413807,40831198,62581725,47060329,62108871,62081939,0,64274655,62852011,61594392,53685208,63357876,57908997
62587242,37615345,63103860,93273277,62400364,90571090,63333459,62616680,0,46027899,91593457,57801890,42117506,62886909,47433766,62239482,62451120,0,64351217,63046199,61965484,57982547,64814366,57993485
62547947,38843966,63918692,93476308,62897102,90477347,63503716,63092863,0,48064963,91727048,57888496,43908775,63078419,47911019,62530509,62724630,0,64706784,63599387,62857983,60740065,65138653,58342849
